invoiceno,customer_id,transaction_time,country,transaction_amount,total_quantity,unique_products,line_count,is_return,transaction_hour,is_night_transaction,is_unknown_customer,customer_avg_amount,customer_std_amount,customer_transaction_count,previous_transaction_time,minutes_since_previous_transaction,high_amount_flag,high_quantity_flag,rapid_transaction_flag,amount_deviation_flag,risk_score,risk_level,is_suspicious,risk_reason
538206,17827.0,2010-12-10 11:31:00,United Kingdom,236.92,44,15,15,0,11,0,0,397.466,310.9056520554105,5,2010-12-10 11:01:00,30.0,0,0,0,0,0,low,0,no major risk indicator
549733,17827.0,2011-04-11 16:56:00,United Kingdom,309.51,216,43,43,0,16,0,0,397.466,310.9056520554105,5,2010-12-10 11:31:00,176005.0,0,0,0,0,0,low,0,no major risk indicator
580523,17827.0,2011-12-04 15:00:00,United Kingdom,406.86,283,58,61,0,15,0,0,397.466,310.9056520554105,5,2011-04-11 16:56:00,341164.0,0,0,0,0,0,low,0,no major risk indicator
555931,17828.0,2011-06-08 08:31:00,Malta,833.16,378,44,44,0,8,0,0,226.68999999999997,325.96777693508295,9,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C557054,17828.0,2011-06-16 14:43:00,Malta,12.75,3,2,2,1,14,0,0,226.68999999999997,325.96777693508295,9,2011-06-08 08:31:00,11892.0,0,0,0,0,0,low,0,no major risk indicator
557668,17828.0,2011-06-22 09:02:00,Malta,30.0,24,1,1,0,9,0,0,226.68999999999997,325.96777693508295,9,2011-06-16 14:43:00,8299.0,0,0,0,0,0,low,0,no major risk indicator
563936,17828.0,2011-08-22 09:03:00,Malta,213.5,79,10,10,0,9,0,0,226.68999999999997,325.96777693508295,9,2011-06-22 09:02:00,87841.0,0,0,0,0,0,low,0,no major risk indicator
C564751,17828.0,2011-08-30 10:06:00,Malta,15.75,5,2,2,1,10,0,0,226.68999999999997,325.96777693508295,9,2011-08-22 09:03:00,11583.0,0,0,0,0,0,low,0,no major risk indicator
576897,17828.0,2011-11-17 08:41:00,Malta,743.43,186,12,12,0,8,0,0,226.68999999999997,325.96777693508295,9,2011-08-30 10:06:00,113675.0,0,0,0,0,0,low,0,no major risk indicator
C576898,17828.0,2011-11-17 08:47:00,Malta,130.0,2,1,1,1,8,0,0,226.68999999999997,325.96777693508295,9,2011-11-17 08:41:00,6.0,0,0,1,0,25,medium,0,rapid repeat transaction
C578274,17828.0,2011-11-23 13:42:00,Malta,30.81,8,5,5,1,13,0,0,226.68999999999997,325.96777693508295,9,2011-11-17 08:47:00,8935.0,0,0,0,0,0,low,0,no major risk indicator
C579929,17828.0,2011-12-01 09:34:00,Malta,30.81,8,5,5,1,9,0,0,226.68999999999997,325.96777693508295,9,2011-11-23 13:42:00,11272.0,0,0,0,0,0,low,0,no major risk indicator
543911,17829.0,2011-02-14 12:46:00,United Arab Emirates,889.24,496,30,30,0,12,0,0,889.24,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
544835,17830.0,2011-02-24 10:15:00,United Kingdom,188.5,48,11,11,0,10,0,0,132.9,48.51723920422512,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
547489,17830.0,2011-03-23 11:44:00,United Kingdom,99.15,17,5,5,0,11,0,0,132.9,48.51723920422512,3,2011-02-24 10:15:00,38969.0,0,0,0,0,0,low,0,no major risk indicator
581356,17830.0,2011-12-08 12:28:00,United Kingdom,111.05,27,7,7,0,12,0,0,132.9,48.51723920422512,3,2011-03-23 11:44:00,374444.0,0,0,0,0,0,low,0,no major risk indicator
574731,17831.0,2011-11-06 15:09:00,United Kingdom,35.400000000000006,12,2,2,0,15,0,0,35.400000000000006,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
572194,17832.0,2011-10-21 11:43:00,United Kingdom,155.37,208,61,61,0,11,0,0,155.37,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
576873,17835.0,2011-11-16 16:30:00,United Kingdom,109.84,161,19,19,0,16,0,0,114.08,4.210320652871937,3,,999999.0,0,0,0,0,0,low,0,no major risk indicator
579556,17835.0,2011-11-30 11:17:00,United Kingdom,118.26,118,21,21,0,11,0,0,114.08,4.210320652871937,3,2011-11-16 16:30:00,19847.0,0,0,0,0,0,low,0,no major risk indicator
581101,17835.0,2011-12-07 11:48:00,United Kingdom,114.14,65,19,19,0,11,0,0,114.08,4.210320652871937,3,2011-11-30 11:17:00,10111.0,0,0,0,0,0,low,0,no major risk indicator
572316,17836.0,2011-10-23 16:13:00,United Kingdom,110.21000000000001,88,23,24,0,16,0,0,110.21000000000001,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
558479,17837.0,2011-06-29 16:44:00,United Kingdom,119.8,28,12,12,0,16,0,0,157.408,127.08750089778476,10,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C559344,17837.0,2011-07-07 17:09:00,United Kingdom,15.95,1,1,1,1,17,0,0,157.408,127.08750089778476,10,2011-06-29 16:44:00,11545.0,0,0,0,0,0,low,0,no major risk indicator
559352,17837.0,2011-07-07 17:47:00,United Kingdom,126.44999999999999,27,8,8,0,17,0,0,157.408,127.08750089778476,10,2011-07-07 17:09:00,38.0,0,0,0,0,0,low,0,no major risk indicator
560103,17837.0,2011-07-14 18:44:00,United Kingdom,130.26,47,13,13,0,18,0,0,157.408,127.08750089778476,10,2011-07-07 17:47:00,10137.0,0,0,0,0,0,low,0,no major risk indicator
568186,17837.0,2011-09-25 14:08:00,United Kingdom,158.04,61,26,26,0,14,0,0,157.408,127.08750089778476,10,2011-07-14 18:44:00,104844.0,0,0,0,0,0,low,0,no major risk indicator
569693,17837.0,2011-10-05 15:18:00,United Kingdom,250.95,105,37,37,0,15,0,0,157.408,127.08750089778476,10,2011-09-25 14:08:00,14470.0,0,0,0,0,0,low,0,no major risk indicator
570668,17837.0,2011-10-11 14:34:00,United Kingdom,163.15,54,17,17,0,14,0,0,157.408,127.08750089778476,10,2011-10-05 15:18:00,8596.0,0,0,0,0,0,low,0,no major risk indicator
571258,17837.0,2011-10-14 17:23:00,United Kingdom,130.25,31,14,14,0,17,0,0,157.408,127.08750089778476,10,2011-10-11 14:34:00,4489.0,0,0,0,0,0,low,0,no major risk indicator
573305,17837.0,2011-10-28 16:13:00,United Kingdom,462.33,157,33,35,0,16,0,0,157.408,127.08750089778476,10,2011-10-14 17:23:00,20090.0,0,0,0,0,0,low,0,no major risk indicator
C573306,17837.0,2011-10-28 16:15:00,United Kingdom,16.9,2,2,2,1,16,0,0,157.408,127.08750089778476,10,2011-10-28 16:13:00,2.0,0,0,1,0,25,medium,0,rapid repeat transaction
536798,17838.0,2010-12-02 15:55:00,United Kingdom,684.46,454,29,29,0,15,0,0,529.0333333333333,194.32853858007235,6,,999999.0,0,0,0,0,0,low,0,no major risk indicator
538126,17838.0,2010-12-09 15:50:00,United Kingdom,218.4,78,11,12,0,15,0,0,529.0333333333333,194.32853858007235,6,2010-12-02 15:55:00,10075.0,0,0,0,0,0,low,0,no major risk indicator
544459,17838.0,2011-02-20 13:52:00,United Kingdom,752.14,490,33,34,0,13,0,0,529.0333333333333,194.32853858007235,6,2010-12-09 15:50:00,105002.0,0,0,0,0,0,low,0,no major risk indicator
566283,17838.0,2011-09-11 14:34:00,United Kingdom,612.4,375,26,27,0,14,0,0,529.0333333333333,194.32853858007235,6,2011-02-20 13:52:00,292362.0,0,0,0,0,0,low,0,no major risk indicator
575935,17838.0,2011-11-13 11:20:00,United Kingdom,453.40000000000003,434,15,15,0,11,0,0,529.0333333333333,194.32853858007235,6,2011-09-11 14:34:00,90526.0,0,0,0,0,0,low,0,no major risk indicator
C575940,17838.0,2011-11-13 11:38:00,United Kingdom,453.4,434,15,15,1,11,0,0,529.0333333333333,194.32853858007235,6,2011-11-13 11:20:00,18.0,0,0,0,0,0,low,0,no major risk indicator
573315,17839.0,2011-10-28 17:27:00,United Kingdom,318.15,257,50,52,0,17,0,0,318.15,0.0,1,,999999.0,0,0,0,0,0,low,0,no major risk indicator
C536543,17841.0,2010-12-01 14:30:00,United Kingdom,3.8,3,2,2,1,14,0,0,243.6131952662722,222.9085652111452,169,,999999.0,0,0,0,0,0,low,0,no major risk indicator
536557,17841.0,2010-12-01 14:41:00,United Kingdom,532.43,198,62,64,0,14,0,0,243.6131952662722,222.9085652111452,169,2010-12-01 14:30:00,11.0,0,0,0,0,0,low,0,no major risk indicator
C536979,17841.0,2010-12-03 14:23:00,United Kingdom,5.7,2,2,2,1,14,0,0,243.6131952662722,222.9085652111452,169,2010-12-01 14:41:00,2862.0,0,0,0,0,0,low,0,no major risk indicator
536984,17841.0,2010-12-03 14:35:00,United Kingdom,339.54,136,29,29,0,14,0,0,243.6131952662722,222.9085652111452,169,2010-12-03 14:23:00,12.0,0,0,0,0,0,low,0,no major risk indicator
537405,17841.0,2010-12-06 14:51:00,United Kingdom,406.69,132,45,46,0,14,0,0,243.6131952662722,222.9085652111452,169,2010-12-03 14:35:00,4336.0,0,0,0,0,0,low,0,no major risk indicator
538163,17841.0,2010-12-09 17:27:00,United Kingdom,257.95,116,45,46,0,17,0,0,243.6131952662722,222.9085652111452,169,2010-12-06 14:51:00,4476.0,0,0,0,0,0,low,0,no major risk indicator
538866,17841.0,2010-12-14 14:40:00,United Kingdom,647.99,318,66,67,0,14,0,0,243.6131952662722,222.9085652111452,169,2010-12-09 17:27:00,7033.0,0,0,0,0,0,low,0,no major risk indicator
539469,17841.0,2010-12-19 13:59:00,United Kingdom,283.52,152,34,34,0,13,0,0,243.6131952662722,222.9085652111452,169,2010-12-14 14:40:00,7159.0,0,0,0,0,0,low,0,no major risk indicator
540021,17841.0,2011-01-04 12:51:00,United Kingdom,514.02,229,70,70,0,12,0,0,243.6131952662722,222.9085652111452,169,2010-12-19 13:59:00,22972.0,0,0,0,0,0,low,0,no major risk indicator
540538,17841.0,2011-01-09 14:36:00,United Kingdom,279.02,99,30,31,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-01-04 12:51:00,7305.0,0,0,0,0,0,low,0,no major risk indicator
540943,17841.0,2011-01-12 12:31:00,United Kingdom,220.33,107,34,34,0,12,0,0,243.6131952662722,222.9085652111452,169,2011-01-09 14:36:00,4195.0,0,0,0,0,0,low,0,no major risk indicator
541253,17841.0,2011-01-16 13:51:00,United Kingdom,276.53999999999996,107,35,35,0,13,0,0,243.6131952662722,222.9085652111452,169,2011-01-12 12:31:00,5840.0,0,0,0,0,0,low,0,no major risk indicator
C541254,17841.0,2011-01-16 13:53:00,United Kingdom,29.9,2,1,1,1,13,0,0,243.6131952662722,222.9085652111452,169,2011-01-16 13:51:00,2.0,0,0,1,0,25,medium,0,rapid repeat transaction
541255,17841.0,2011-01-16 13:54:00,United Kingdom,4.25,1,1,1,0,13,0,0,243.6131952662722,222.9085652111452,169,2011-01-16 13:53:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
541587,17841.0,2011-01-19 14:39:00,United Kingdom,202.93,54,14,14,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-01-16 13:54:00,4365.0,0,0,0,0,0,low,0,no major risk indicator
C541641,17841.0,2011-01-20 11:00:00,United Kingdom,2.5,2,2,2,1,11,0,0,243.6131952662722,222.9085652111452,169,2011-01-19 14:39:00,1221.0,0,0,0,0,0,low,0,no major risk indicator
541851,17841.0,2011-01-23 14:20:00,United Kingdom,105.34,52,17,17,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-01-20 11:00:00,4520.0,0,0,0,0,0,low,0,no major risk indicator
C541852,17841.0,2011-01-23 14:21:00,United Kingdom,14.95,1,1,1,1,14,0,0,243.6131952662722,222.9085652111452,169,2011-01-23 14:20:00,1.0,0,0,1,0,25,medium,0,rapid repeat transaction
542243,17841.0,2011-01-26 15:00:00,United Kingdom,181.65,72,17,17,0,15,0,0,243.6131952662722,222.9085652111452,169,2011-01-23 14:21:00,4359.0,0,0,0,0,0,low,0,no major risk indicator
542612,17841.0,2011-01-30 14:19:00,United Kingdom,165.9,82,25,25,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-01-26 15:00:00,5719.0,0,0,0,0,0,low,0,no major risk indicator
543033,17841.0,2011-02-02 15:48:00,United Kingdom,206.79000000000002,66,29,29,0,15,0,0,243.6131952662722,222.9085652111452,169,2011-01-30 14:19:00,4409.0,0,0,0,0,0,low,0,no major risk indicator
543389,17841.0,2011-02-08 09:56:00,United Kingdom,150.26000000000002,57,19,19,0,9,0,0,243.6131952662722,222.9085652111452,169,2011-02-02 15:48:00,8288.0,0,0,0,0,0,low,0,no major risk indicator
543816,17841.0,2011-02-13 15:26:00,United Kingdom,95.47999999999999,52,21,21,0,15,0,0,243.6131952662722,222.9085652111452,169,2011-02-08 09:56:00,7530.0,0,0,0,0,0,low,0,no major risk indicator
C543817,17841.0,2011-02-13 15:28:00,United Kingdom,13.93,5,3,3,1,15,0,0,243.6131952662722,222.9085652111452,169,2011-02-13 15:26:00,2.0,0,0,1,0,25,medium,0,rapid repeat transaction
544311,17841.0,2011-02-17 14:19:00,United Kingdom,175.04,91,49,49,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-02-13 15:28:00,5691.0,0,0,0,0,0,low,0,no major risk indicator
C544310,17841.0,2011-02-17 14:19:00,United Kingdom,2.1,1,1,1,1,14,0,0,243.6131952662722,222.9085652111452,169,2011-02-17 14:19:00,0.0,0,0,1,0,25,medium,0,rapid repeat transaction
544312,17841.0,2011-02-17 14:26:00,United Kingdom,8.25,3,2,2,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-02-17 14:19:00,7.0,0,0,1,0,25,medium,0,rapid repeat transaction
544676,17841.0,2011-02-22 16:03:00,United Kingdom,141.48,116,40,41,0,16,0,0,243.6131952662722,222.9085652111452,169,2011-02-17 14:26:00,7297.0,0,0,0,0,0,low,0,no major risk indicator
545186,17841.0,2011-02-28 15:05:00,United Kingdom,229.9,114,47,47,0,15,0,0,243.6131952662722,222.9085652111452,169,2011-02-22 16:03:00,8582.0,0,0,0,0,0,low,0,no major risk indicator
C545189,17841.0,2011-02-28 15:19:00,United Kingdom,1.95,1,1,1,1,15,0,0,243.6131952662722,222.9085652111452,169,2011-02-28 15:05:00,14.0,0,0,0,0,0,low,0,no major risk indicator
545545,17841.0,2011-03-03 15:02:00,United Kingdom,187.11,87,48,49,0,15,0,0,243.6131952662722,222.9085652111452,169,2011-02-28 15:19:00,4303.0,0,0,0,0,0,low,0,no major risk indicator
C545866,17841.0,2011-03-07 14:27:00,United Kingdom,9.25,4,3,3,1,14,0,0,243.6131952662722,222.9085652111452,169,2011-03-03 15:02:00,5725.0,0,0,0,0,0,low,0,no major risk indicator
C545867,17841.0,2011-03-07 14:29:00,United Kingdom,2.95,1,1,1,1,14,0,0,243.6131952662722,222.9085652111452,169,2011-03-07 14:27:00,2.0,0,0,1,0,25,medium,0,rapid repeat transaction
545868,17841.0,2011-03-07 14:33:00,United Kingdom,145.7,52,25,25,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-03-07 14:29:00,4.0,0,0,1,0,25,medium,0,rapid repeat transaction
546261,17841.0,2011-03-10 15:01:00,United Kingdom,137.84,70,46,47,0,15,0,0,243.6131952662722,222.9085652111452,169,2011-03-07 14:33:00,4348.0,0,0,0,0,0,low,0,no major risk indicator
546279,17841.0,2011-03-10 15:08:00,United Kingdom,4.25,1,1,1,0,15,0,0,243.6131952662722,222.9085652111452,169,2011-03-10 15:01:00,7.0,0,0,1,0,25,medium,0,rapid repeat transaction
546543,17841.0,2011-03-14 15:40:00,United Kingdom,174.85999999999999,110,50,50,0,15,0,0,243.6131952662722,222.9085652111452,169,2011-03-10 15:08:00,5792.0,0,0,0,0,0,low,0,no major risk indicator
547019,17841.0,2011-03-18 14:54:00,United Kingdom,115.78,71,22,22,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-03-14 15:40:00,5714.0,0,0,0,0,0,low,0,no major risk indicator
547202,17841.0,2011-03-21 13:38:00,United Kingdom,248.20000000000002,124,29,29,0,13,0,0,243.6131952662722,222.9085652111452,169,2011-03-18 14:54:00,4244.0,0,0,0,0,0,low,0,no major risk indicator
547896,17841.0,2011-03-28 11:34:00,United Kingdom,246.61,119,58,60,0,11,0,0,243.6131952662722,222.9085652111452,169,2011-03-21 13:38:00,9956.0,0,0,0,0,0,low,0,no major risk indicator
548492,17841.0,2011-03-31 13:14:00,United Kingdom,208.05,112,36,36,0,13,0,0,243.6131952662722,222.9085652111452,169,2011-03-28 11:34:00,4420.0,0,0,0,0,0,low,0,no major risk indicator
C548995,17841.0,2011-04-05 14:08:00,United Kingdom,29.0,6,5,5,1,14,0,0,243.6131952662722,222.9085652111452,169,2011-03-31 13:14:00,7254.0,0,0,0,0,0,low,0,no major risk indicator
549014,17841.0,2011-04-05 15:00:00,United Kingdom,226.06,220,66,67,0,15,0,0,243.6131952662722,222.9085652111452,169,2011-04-05 14:08:00,52.0,0,0,0,0,0,low,0,no major risk indicator
549690,17841.0,2011-04-11 13:41:00,United Kingdom,379.5,215,83,84,0,13,0,0,243.6131952662722,222.9085652111452,169,2011-04-05 15:00:00,8561.0,0,0,0,0,0,low,0,no major risk indicator
550006,17841.0,2011-04-14 10:10:00,United Kingdom,239.84,97,53,53,0,10,0,0,243.6131952662722,222.9085652111452,169,2011-04-11 13:41:00,4109.0,0,0,0,0,0,low,0,no major risk indicator
C550353,17841.0,2011-04-18 10:29:00,United Kingdom,12.97,7,6,6,1,10,0,0,243.6131952662722,222.9085652111452,169,2011-04-14 10:10:00,5779.0,0,0,0,0,0,low,0,no major risk indicator
550359,17841.0,2011-04-18 10:41:00,United Kingdom,366.48,162,54,55,0,10,0,0,243.6131952662722,222.9085652111452,169,2011-04-18 10:29:00,12.0,0,0,0,0,0,low,0,no major risk indicator
550829,17841.0,2011-04-21 10:19:00,United Kingdom,293.2,107,50,50,0,10,0,0,243.6131952662722,222.9085652111452,169,2011-04-18 10:41:00,4298.0,0,0,0,0,0,low,0,no major risk indicator
551250,17841.0,2011-04-27 12:00:00,United Kingdom,261.24,188,60,63,0,12,0,0,243.6131952662722,222.9085652111452,169,2011-04-21 10:19:00,8741.0,0,0,0,0,0,low,0,no major risk indicator
C551551,17841.0,2011-05-03 10:08:00,United Kingdom,20.27,9,6,6,1,10,0,0,243.6131952662722,222.9085652111452,169,2011-04-27 12:00:00,8528.0,0,0,0,0,0,low,0,no major risk indicator
551558,17841.0,2011-05-03 10:41:00,United Kingdom,315.51,146,71,76,0,10,0,0,243.6131952662722,222.9085652111452,169,2011-05-03 10:08:00,33.0,0,0,0,0,0,low,0,no major risk indicator
552108,17841.0,2011-05-06 11:36:00,United Kingdom,289.82,152,50,50,0,11,0,0,243.6131952662722,222.9085652111452,169,2011-05-03 10:41:00,4375.0,0,0,0,0,0,low,0,no major risk indicator
C552585,17841.0,2011-05-10 12:35:00,United Kingdom,7.8,2,2,2,1,12,0,0,243.6131952662722,222.9085652111452,169,2011-05-06 11:36:00,5819.0,0,0,0,0,0,low,0,no major risk indicator
552640,17841.0,2011-05-10 13:19:00,United Kingdom,186.91,126,56,57,0,13,0,0,243.6131952662722,222.9085652111452,169,2011-05-10 12:35:00,44.0,0,0,0,0,0,low,0,no major risk indicator
C553150,17841.0,2011-05-13 14:22:00,United Kingdom,5.88,4,4,4,1,14,0,0,243.6131952662722,222.9085652111452,169,2011-05-10 13:19:00,4383.0,0,0,0,0,0,low,0,no major risk indicator
553156,17841.0,2011-05-13 14:58:00,United Kingdom,240.73,174,60,60,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-05-13 14:22:00,36.0,0,0,0,0,0,low,0,no major risk indicator
553390,17841.0,2011-05-16 16:41:00,United Kingdom,466.28000000000003,220,92,93,0,16,0,0,243.6131952662722,222.9085652111452,169,2011-05-13 14:58:00,4423.0,0,0,0,0,0,low,0,no major risk indicator
C553397,17841.0,2011-05-16 16:58:00,United Kingdom,2.95,1,1,1,1,16,0,0,243.6131952662722,222.9085652111452,169,2011-05-16 16:41:00,17.0,0,0,0,0,0,low,0,no major risk indicator
553860,17841.0,2011-05-19 13:57:00,United Kingdom,184.95,161,52,53,0,13,0,0,243.6131952662722,222.9085652111452,169,2011-05-16 16:58:00,4139.0,0,0,0,0,0,low,0,no major risk indicator
554160,17841.0,2011-05-23 11:49:00,United Kingdom,317.19,178,79,79,0,11,0,0,243.6131952662722,222.9085652111452,169,2011-05-19 13:57:00,5632.0,0,0,0,0,0,low,0,no major risk indicator
554520,17841.0,2011-05-24 17:03:00,United Kingdom,468.01,137,48,48,0,17,0,0,243.6131952662722,222.9085652111452,169,2011-05-23 11:49:00,1754.0,0,0,0,0,0,low,0,no major risk indicator
C554931,17841.0,2011-05-27 13:21:00,United Kingdom,5.0,4,4,4,1,13,0,0,243.6131952662722,222.9085652111452,169,2011-05-24 17:03:00,4098.0,0,0,0,0,0,low,0,no major risk indicator
554942,17841.0,2011-05-27 14:01:00,United Kingdom,150.07999999999998,105,40,41,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-05-27 13:21:00,40.0,0,0,0,0,0,low,0,no major risk indicator
C555105,17841.0,2011-05-31 14:09:00,United Kingdom,3.75,1,1,1,1,14,0,0,243.6131952662722,222.9085652111452,169,2011-05-27 14:01:00,5768.0,0,0,0,0,0,low,0,no major risk indicator
555110,17841.0,2011-05-31 14:34:00,United Kingdom,190.21,154,64,65,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-05-31 14:09:00,25.0,0,0,0,0,0,low,0,no major risk indicator
555562,17841.0,2011-06-05 14:45:00,United Kingdom,371.51,198,73,75,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-05-31 14:34:00,7211.0,0,0,0,0,0,low,0,no major risk indicator
C555563,17841.0,2011-06-05 14:48:00,United Kingdom,7.04,2,2,2,1,14,0,0,243.6131952662722,222.9085652111452,169,2011-06-05 14:45:00,3.0,0,0,1,0,25,medium,0,rapid repeat transaction
556056,17841.0,2011-06-08 13:35:00,United Kingdom,420.0,256,92,96,0,13,0,0,243.6131952662722,222.9085652111452,169,2011-06-05 14:48:00,4247.0,0,0,0,0,0,low,0,no major risk indicator
556245,17841.0,2011-06-09 16:10:00,United Kingdom,535.13,198,63,63,0,16,0,0,243.6131952662722,222.9085652111452,169,2011-06-08 13:35:00,1595.0,0,0,0,0,0,low,0,no major risk indicator
C556643,17841.0,2011-06-13 15:48:00,United Kingdom,10.370000000000001,5,3,3,1,15,0,0,243.6131952662722,222.9085652111452,169,2011-06-09 16:10:00,5738.0,0,0,0,0,0,low,0,no major risk indicator
556671,17841.0,2011-06-13 16:33:00,United Kingdom,259.08,130,80,80,0,16,0,0,243.6131952662722,222.9085652111452,169,2011-06-13 15:48:00,45.0,0,0,0,0,0,low,0,no major risk indicator
557129,17841.0,2011-06-16 19:59:00,United Kingdom,462.35,203,76,79,0,19,0,0,243.6131952662722,222.9085652111452,169,2011-06-13 16:33:00,4526.0,0,0,0,0,0,low,0,no major risk indicator
557636,17841.0,2011-06-21 15:41:00,United Kingdom,349.18,205,73,73,0,15,0,0,243.6131952662722,222.9085652111452,169,2011-06-16 19:59:00,6942.0,0,0,0,0,0,low,0,no major risk indicator
C558202,17841.0,2011-06-27 13:24:00,United Kingdom,7.45,3,3,3,1,13,0,0,243.6131952662722,222.9085652111452,169,2011-06-21 15:41:00,8503.0,0,0,0,0,0,low,0,no major risk indicator
558232,17841.0,2011-06-27 14:30:00,United Kingdom,432.7,317,96,101,0,14,0,0,243.6131952662722,222.9085652111452,169,2011-06-27 13:24:00,66.0,0,0,0,0,0,low,0,no major risk indicator
558558,17841.0,2011-06-30 13:17:00,United Kingdom,299.09000000000003,205,54,56,0,13,0,0,243.6131952662722,222.9085652111452,169,2011-06-27 14:30:00,4247.0,0,0,0,0,0,low,0,no major risk indicator
558560,17841.0,2011-06-30 13:23:00,United Kingdom,5.95,1,1,1,0,13,0,0,243.6131952662722,222.9085652111452,169,2011-06-30 13:17:00,6.0,0,0,1,0,25,medium,0,rapid repeat transaction
C558859,17841.0,2011-07-04 12:17:00,United Kingdom,7.65,1,1,1,1,12,0,0,243.6131952662722,222.9085652111452,169,2011-06-30 13:23:00,5694.0,0,0,0,0,0,low,0,no major risk indicator
558876,17841.0,2011-07-04 13:36:00,United Kingdom,345.72,189,49,49,0,13,0,0,243.6131952662722,222.9085652111452,169,2011-07-04 12:17:00,79.0,0,0,0,0,0,low,0,no major risk indicator
